"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000223203",2.26450985158238,0.471318308143842,0.80759538999709,0.583606981889211,0.559484761742996,0.851791755888806
"ENSG00000196683",5.94856992416556,0.274512260841488,0.459912560790265,0.596879242371191,0.550588006968804,0.851791755888806
"ENSG00000154978",3.77359073786978,0.381813294017206,0.6413366221028,0.595339921124924,0.551616276000802,0.851791755888806
"ENSG00000164715",16.6227932688979,-0.237427451341352,0.40168116850179,-0.591084347386562,0.554463907032733,0.851791755888806
"ENSG00000172354",2.6091206046422,0.412547713738301,0.706524847546042,0.583911118159813,0.559280112564222,0.851791755888806
"ENSG00000104408",3.10140717553454,-0.388285404333242,0.654456779865924,-0.593294188827548,0.552984287152065,0.851791755888806
"ENSG00000147862",5.0311205406629,-0.294573818099611,0.497691332182464,-0.59188054734217,0.553930580833931,0.851791755888806
"ENSG00000147883",2.05026259029601,-0.467318770228557,0.784810363618726,-0.595454382220147,0.551539783343868,0.851791755888806
"ENSG00000072501",5.89682786915443,0.295435084888645,0.495150162879816,0.596657553681051,0.550736037195399,0.851791755888806
"ENSG00000207784",72.9185389886556,-0.286986942258625,0.487768654153381,-0.588366923161038,0.556286034469915,0.851791755888806
"ENSG00000168404",1.71165865353474,0.548717991407114,0.94177005511071,0.582645400997178,0.560132035444621,0.85184855741578
"ENSG00000090857",1.68492728258162,0.52233349513944,0.898202815244954,0.5815317946838,0.560882096045342,0.852758898389219
"ENSG00000207604",77.6494430291232,0.308899059697736,0.531450519286594,0.58123766651389,0.561080284856277,0.852829914616857
"ENSG00000124145",17.7680012307525,-0.233447018263177,0.4019525853403,-0.580782477280341,0.561387066280321,0.852835721305506
"ENSG00000199168",21.2574236014725,-0.506982671166254,0.872619318841519,-0.580989510797583,0.561247522962323,0.852835721305506
"ENSG00000161217",2.09055188204511,0.742690485844918,1.27969785352746,0.580363938095001,0.561669218450552,0.853034178547777
"ENSG00000129460",2.84962064162749,0.379467827299926,0.655552884994873,0.578851586173544,0.562689319823977,0.853892417953906
"ENSG00000205336",22.0226671836808,0.191668568834218,0.331076216369625,0.578925816345058,0.562639229729442,0.853892417953906
"ENSG00000172943",2.65177323044654,0.402121051771368,0.694391792448677,0.579098221125775,0.562522900276656,0.853892417953906
"ENSG00000229980",3.1029676911517,-0.424681627429061,0.735182661729244,-0.577654574211741,0.563497353708474,0.854888197622935
"ENSG00000114650",2.47160140596064,0.438615734864101,0.76074492831541,0.576560839959025,0.56423615943645,0.855547960578296
"ENSG00000105821",1.99554988493401,0.478231552351499,0.829362134405691,0.576625737433977,0.564192308878045,0.855547960578296
"ENSG00000084073",3.1574002666744,-0.368300235901086,0.639664329866837,-0.575771101661644,0.564769908942162,0.855665927703006
"ENSG00000197006",2.38062207898651,-0.407413653503924,0.707414081293053,-0.575919626535041,0.564669508948222,0.855665927703006
"ENSG00000163029",2.66254463834657,0.404173297974796,0.701681169570569,0.576007046365733,0.564610418817513,0.855665927703006
"ENSG00000086666",3.88535279294958,0.327114601751421,0.568656215351939,0.575241407585726,0.565128041982931,0.855802336656963
"ENSG00000109452",5.80616887622752,-0.329742266148581,0.573277080816889,-0.575188294077125,0.565163958737227,0.855802336656963
"ENSG00000208006",129.103092769356,-0.263554713509696,0.459333636578795,-0.573776210844697,0.566119248800263,0.855924526059006
"ENSG00000100906",3.72990216434819,0.341604937446085,0.595866136668541,0.57329140963771,0.566447400844161,0.855924526059006
"ENSG00000196712",6.48078861286785,-0.248750734647947,0.433867308145556,-0.573333666717509,0.566418794259534,0.855924526059006
"ENSG00000199874",10.9029158909001,-0.464279859428951,0.810195169132573,-0.573046936241336,0.566612914497676,0.855924526059006
"ENSG00000128159",2.02607273865215,-0.500345246870647,0.871600716311706,-0.574053276353333,0.565931749793103,0.855924526059006
"ENSG00000174748",3.31689210611974,0.348144122304537,0.60700879171716,0.573540494067105,0.566278789280165,0.855924526059006
"ENSG00000113845",2.76404794685237,0.388285695194707,0.677436821193097,0.573168866892799,0.566530361971967,0.855924526059006
"ENSG00000113615",2.37222708739488,0.430762151452329,0.750188189504982,0.574205456015738,0.565828777681081,0.855924526059006
"ENSG00000122591",1.89405444691097,0.520435879199438,0.907362701237529,0.573569839811168,0.566258925988031,0.855924526059006
"ENSG00000146463",2.89401318412143,0.397388346718083,0.694111116182118,0.572514021823875,0.566973789175233,0.856239923030194
"ENSG00000110888",2.41887089857725,0.478769567707575,0.837866190662452,0.571415308366888,0.56771815455356,0.856666447398876
"ENSG00000136052",2.80200426598068,-0.366336267216207,0.641042416850528,-0.571469621333381,0.567681347172623,0.856666447398876
"ENSG00000105722",2.6146040639465,0.429599729301966,0.751312245768046,0.571799184322888,0.567458029968297,0.856666447398876
"ENSG00000115808",3.52161695967769,0.347781510751313,0.60886242332418,0.571198841361478,0.567864863533323,0.856666447398876
"ENSG00000141934",4.41063943880434,-0.308540140650143,0.541048040716328,-0.570263853541818,0.568498753249092,0.857003725462564
"ENSG00000142330",6.7135488586075,-0.30825183220226,0.540294785511794,-0.570525277067533,0.568321482988967,0.857003725462564
"ENSG00000122779",2.09539879563841,-0.435549148600443,0.763859307994098,-0.570195511191975,0.568545100284667,0.857003725462564
"ENSG00000168779",1.76028723992695,0.486307722389827,0.853363435735017,0.569871759235807,0.568764680393618,0.857105233034279
"ENSG00000127463",3.36733359571913,0.358121648928074,0.629479578848237,0.568917024414567,0.569412451409141,0.857392912926842
"ENSG00000116221",2.08539433170422,-0.476329890262715,0.837177990941446,-0.56897087049202,0.569375908411002,0.857392912926842
"ENSG00000102226",1.81352945970378,-0.490545556618688,0.86193040806295,-0.569124319121204,0.569271775620979,0.857392912926842
"ENSG00000172331",1.73913919151019,-0.498974630293544,0.877510336165198,-0.568625359416403,0.569610411250296,0.857461661855391
"ENSG00000253341",2.00411979028357,0.464155606269863,0.818075388192504,0.567375101328241,0.57045936248988,0.858510080411127
"ENSG00000107643",2.12030463164527,0.469237902478973,0.828252314570581,0.566539802212633,0.57102688370638,0.858621597249885
"ENSG00000144867",2.86207360408335,0.39701521015353,0.700893746111768,0.566441364837374,0.571093781997183,0.858621597249885
"ENSG00000163347",9.80309950758224,0.232361405285669,0.409797297795752,0.567015464805433,0.570703674774425,0.858621597249885
"ENSG00000112304",3.09928984080891,-0.36929753760374,0.652044953285413,-0.566368217011706,0.571143495861602,0.858621597249885
"ENSG00000127837",4.33426307419504,-0.299431893607103,0.529314132547205,-0.565697900727031,0.571599162547582,0.859077225078186
"ENSG00000113369",11.6115058360145,0.200207403127108,0.35431617294333,0.565052962341434,0.572037741011235,0.859506934052109
"ENSG00000132906",1.83729139559143,-0.473665310965045,0.83970275080001,-0.564086887310742,0.57269500156673,0.859713051008162
"ENSG00000172380",3.93641903085021,-0.305990918134714,0.542064520194197,-0.564491691920902,0.572419552716942,0.859713051008162
"ENSG00000177888",7.45772872320887,-0.251132668722452,0.447476546383395,-0.561219734871385,0.574647751096788,0.859713051008162
"ENSG00000152104",10.2366446160283,0.208217918657673,0.370027407974825,0.562709448462907,0.573632749319038,0.859713051008162
"ENSG00000135775",3.18677693979884,-0.371637866137614,0.659999955893341,-0.56308771359626,0.573375157406644,0.859713051008162
"ENSG00000137693",2.69401628488624,0.390747315948672,0.69418617109414,0.562885479745003,0.573512868284511,0.859713051008162
"ENSG00000167191",11.1746050730042,-0.226979930038858,0.403978568812888,-0.561861315331282,0.574210512359388,0.859713051008162
"ENSG00000052344",8.07372639763434,-0.257304613300196,0.458125686240412,-0.561646336427356,0.574357003487496,0.859713051008162
"ENSG00000167642",15.3084513679315,-0.197403183660785,0.350872581371738,-0.562606467820985,0.573702886825007,0.859713051008162
"ENSG00000104946",1.77182805915759,-0.469476360600622,0.836550165305327,-0.561205269057918,0.574657611401628,0.859713051008162
"ENSG00000115504",3.18639636316537,0.34446037420818,0.614213748262248,0.560815148118612,0.574923558977927,0.859713051008162
"ENSG00000071054",11.8559958592659,-0.216145136091021,0.383129619052589,-0.564156685733431,0.572647502818192,0.859713051008162
"ENSG00000125970",7.99269979895802,-0.23646925474787,0.420592001901662,-0.562229556621856,0.573959626143888,0.859713051008162
"ENSG00000131043",2.25198901229826,-0.399860579658832,0.71001359585904,-0.563173130755396,0.573316997413332,0.859713051008162
"ENSG00000184012",1.91302497906789,0.475954542110769,0.847257212189498,0.561759209910763,0.574280086925806,0.859713051008162
"ENSG00000113140",2.17090396438828,-0.469144437255414,0.834139273151886,-0.562429383624033,0.573823503886562,0.859713051008162
"ENSG00000091140",2.81354435655796,0.382388621991827,0.681577955407669,0.561034315969199,0.57477414389179,0.859713051008162
"ENSG00000131773",1.6751580206587,-0.49611690206861,0.881561538943773,-0.56277058396062,0.573591113403082,0.859713051008162
"ENSG00000202031",3474.01038483225,-0.306786342311295,0.550886599989679,-0.556895633905495,0.577598737871012,0.860217967111371
"ENSG00000203811",1.90566239341787,0.468066326186762,0.83885117825475,0.557984942168866,0.576854666522391,0.860217967111371
"ENSG00000143162",2.70965240037619,0.364306457768524,0.654255732293588,0.556825778952513,0.577646468949009,0.860217967111371
"ENSG00000162704",5.52780577292989,-0.262058253624578,0.470946521668026,-0.556450130890456,0.577903176739685,0.860217967111371
"ENSG00000143819",4.352451236696,-0.32264408153216,0.579990837232659,-0.556291687419769,0.57801146884233,0.860217967111371
"ENSG00000185187",10.7356432899018,-0.279234077604436,0.500169323743029,-0.558279095396697,0.576653817441571,0.860217967111371
"ENSG00000196954",1.89540223336609,0.466292676290869,0.835687376064919,0.557975015114559,0.576861445332642,0.860217967111371
"ENSG00000139697",16.0478329555634,-0.181708232170739,0.326303929801423,-0.556868047164862,0.577617587348624,0.860217967111371
"ENSG00000132341",9.32834184838347,0.225004780189966,0.40405819985774,0.556862304166047,0.577621511463243,0.860217967111371
"ENSG00000108389",2.43487465983663,-0.380893972264515,0.683936293840329,-0.556914402254895,0.577585913992314,0.860217967111371
"ENSG00000092929",2.12991728543382,-0.46043935918163,0.826533344435925,-0.557072938776428,0.577477595850039,0.860217967111371
"ENSG00000099331",2.15794094420021,-0.429563503865145,0.769513498598568,-0.558227379568342,0.576689126840994,0.860217967111371
"ENSG00000114209",6.61705269356505,0.270646305153086,0.483429146284295,0.559846892214323,0.575583875705882,0.860217967111371
"ENSG00000087206",2.34365552625119,0.405703033160943,0.728551099215706,0.556862838581518,0.577621146303738,0.860217967111371
"ENSG00000178397",2.68642928960245,0.402376263165917,0.721937921072849,0.557355766224274,0.57728438120633,0.860217967111371
"ENSG00000173852",3.00720323296595,0.341940900203893,0.614625453932907,0.556340284991222,0.57797825261709,0.860217967111371
"ENSG00000148396",4.65750970284236,0.319652985372924,0.57084819039831,0.559961458667121,0.575505726700279,0.860217967111371
"ENSG00000071859",2.67917832973688,0.389343818098248,0.69861595576436,0.557307365922188,0.577317443896623,0.860217967111371
"ENSG00000143418",5.1550406797039,0.265945060870673,0.478475523842772,0.555817482020383,0.578335633260369,0.860443485788269
"ENSG00000200156",132.742620858362,-0.267330953932741,0.481506754645619,-0.555196684892806,0.578760136194737,0.860443485788269
"ENSG00000143878",4.72012971201885,-0.318516808370994,0.573722293691931,-0.555175930712615,0.578774330493814,0.860443485788269
"ENSG00000068745",3.00769907102131,0.341500554296337,0.614734406342992,0.555525363104202,0.578535366814008,0.860443485788269
"ENSG00000014216",5.84486558077864,-0.257515099475662,0.464738306652409,-0.554107754384588,0.579505103535263,0.860550917257881
"ENSG00000073921",5.55203028539995,-0.261876209420759,0.472272450831452,-0.554502404194267,0.579235060753803,0.860550917257881
"ENSG00000108256",5.94751744098309,-0.267890777176001,0.483405260655718,-0.554174310831079,0.579459557530344,0.860550917257881
"ENSG00000138759",3.41770715036541,0.337639626464508,0.609509256636627,0.553953238261973,0.579610848710814,0.860550917257881
"ENSG00000168246",2.73921031382019,-0.379909785770806,0.685630089574767,-0.554103140377675,0.579508261061491,0.860550917257881
"ENSG00000162415",1.85437366711457,0.489174974611309,0.883765338285008,0.553512288183397,0.579912668563087,0.86062190975201
"ENSG00000183742",13.0010209895954,-0.197762484162911,0.357335305751833,-0.553436732893828,0.579964391758282,0.86062190975201
"ENSG00000130699",1.80185869845011,-0.544266345477124,0.98412463761063,-0.553046153583306,0.580231806727647,0.860791850296878
"ENSG00000241973",2.00594764674891,0.428960420364985,0.776815555219828,0.552203695565281,0.580808802710254,0.861420853334755
"ENSG00000143217",3.38584978236149,0.34274287935781,0.624681418448155,0.5486682799198,0.583233118336396,0.861611770200449
"ENSG00000143751",2.68904887258887,-0.363674306463541,0.662119519553213,-0.549257793681936,0.582828547640609,0.861611770200449
"ENSG00000266852",1.68783270217701,-0.565919158169774,1.02725367501717,-0.550904973068423,0.581698818204793,0.861611770200449
"ENSG00000052841",2.79120583344071,0.384551369806955,0.699946093754198,0.549401408534753,0.582730007673378,0.861611770200449
"ENSG00000102882",1.85178374105676,-0.766671336097141,1.396915637327,-0.548831522542169,0.58312107530634,0.861611770200449
"ENSG00000207631",10.0455238184785,-0.482614166103255,0.877878465988676,-0.549750546118853,0.582490482664002,0.861611770200449
"ENSG00000143889",2.60827721819672,0.372674762133412,0.679076536953835,0.548796404901775,0.583145177764737,0.861611770200449
"ENSG00000088833",1.74718333680952,-0.465463718767924,0.845317156805898,-0.550637964721689,0.581881878203135,0.861611770200449
"ENSG00000171456",5.80073130556428,0.258409746186338,0.469447725163681,0.55045478406832,0.582007481792828,0.861611770200449
"ENSG00000130703",7.95682523743998,0.224137828554648,0.407224467095608,0.550403638939565,0.58204255332465,0.861611770200449
"ENSG00000159692",2.9938964608785,-0.374173214263508,0.678926127815866,-0.551125076696104,0.581547936165092,0.861611770200449
"ENSG00000113391",2.58776816655673,-0.364728935133327,0.664751679236633,-0.548669445336585,0.583232318406619,0.861611770200449
"ENSG00000078269",2.55839389081641,-0.423298806382862,0.769453367931663,-0.550129252823617,0.582230723804784,0.861611770200449
"ENSG00000154359",1.90900706795577,0.474725781591761,0.864973962594535,0.548832452907363,0.583120436770655,0.861611770200449
"ENSG00000160445",3.1318595182988,0.350099697206301,0.636929881708497,0.549667565081412,0.58254740744367,0.861611770200449
"ENSG00000048707",3.74187345669807,0.31169187367596,0.570295565309582,0.546544445785336,0.58469174472139,0.862408834891649
"ENSG00000162819",3.42650701407296,0.343360708688598,0.627633132763404,0.547072311458154,0.584329053884795,0.862408834891649
"ENSG00000197601",2.70580299369277,0.367063337778158,0.671592214494469,0.546556868671356,0.58468320788703,0.862408834891649
"ENSG00000222489",71.6458391574451,0.26552875392429,0.485654901444024,0.546743692145964,0.584554832386557,0.862408834891649
"ENSG00000163814",12.4946790757473,-0.200816063259803,0.366695882683855,-0.547636536821811,0.583941496488269,0.862408834891649
"ENSG00000080200",3.2810321971353,-0.345880395359317,0.632049103547885,-0.547236588767842,0.584216202072439,0.862408834891649
"ENSG00000004059",1.98078142794222,0.448350807918412,0.820988009838068,0.546111273911107,0.5849894506445,0.862621950531309
"ENSG00000162298",6.13574713222395,0.250578103234327,0.459706416888311,0.545082892099822,0.585696508373996,0.86298648054059
"ENSG00000168944",2.9726763072497,-0.38634791813255,0.708563265165196,-0.545255359861869,0.58557790151821,0.86298648054059
"ENSG00000130985",8.03229856504106,-0.234744030586503,0.430405660846008,-0.545401819588266,0.585477189262562,0.86298648054059
"ENSG00000084693",2.29805813959364,-0.400789100783153,0.735937912014888,-0.544596350099498,0.586031165587124,0.863027847830372
"ENSG00000118523",2.29809580831725,-0.392312390733718,0.720082626820548,-0.544815797689682,0.585880212406388,0.863027847830372
"ENSG00000137692",1.94631787366338,-0.427400070736952,0.785586802706974,-0.544051999427966,0.586405690337921,0.863159169305852
"ENSG00000199157",5.27264984222894,0.286516553733484,0.526695931721614,0.54398854533952,0.586449355310883,0.863159169305852
"ENSG00000278658",3.19447831190165,-0.346031120906366,0.636322553591256,-0.543798296875455,0.586580280952787,0.863159169305852
"ENSG00000082516",2.28450503402518,0.404165503611259,0.743595825389491,0.54352847314542,0.58676599211979,0.863206829274737
"ENSG00000143149",2.16616800714073,0.452831620427654,0.8354801411965,0.542001656411784,0.587817364797867,0.863755752832181
"ENSG00000148730",4.20502846010738,-0.287404084536817,0.529993753322977,-0.54227824900735,0.587626837318969,0.863755752832181
"ENSG00000162236",2.01950261895596,0.439817719118161,0.811850420084236,0.541747233526745,0.587992646161102,0.863755752832181
"ENSG00000198740",2.98844257492621,-0.345253790742282,0.63664150306182,-0.542304875007115,0.587608497827262,0.863755752832181
"ENSG00000100225",5.21626123788575,-0.291764163646105,0.538068261053889,-0.542243772332232,0.587650584602761,0.863755752832181
"ENSG00000238426",2.0294354511066,0.432721514300653,0.798895079048073,0.541649993408727,0.588059644867807,0.863755752832181
"ENSG00000108506",1.97671286246314,0.443187974277198,0.818805599436695,0.541261533362856,0.58832733010269,0.863923544204003
"ENSG00000156026",1.88225521492338,0.437180613608051,0.809051095781504,0.540362179703565,0.588947284697024,0.863926265955651
"ENSG00000006025",1.73452609444303,0.463518079596753,0.859905768506401,0.53903357387851,0.589863688513947,0.863926265955651
"ENSG00000070540",1.98164475304168,-0.455933113892354,0.844877326050429,-0.539644158784231,0.589442456918844,0.863926265955651
"ENSG00000082438",1.72150889674978,0.460693048341816,0.854240009414712,0.539301652070199,0.589678729087268,0.863926265955651
"ENSG00000132823",3.08281561052526,0.386679640785827,0.717338130364849,0.539047939064881,0.589853776635856,0.863926265955651
"ENSG00000060491",3.30241161704677,0.358545839703247,0.664056800863748,0.539932486553683,0.58924359298335,0.863926265955651
"ENSG00000090316",4.16899537576852,-0.294536171802905,0.545959000016017,-0.539484048791694,0.589552900517136,0.863926265955651
"ENSG00000013810",2.79252086439154,-0.364968023585956,0.675335471818152,-0.540424779707456,0.588904122655911,0.863926265955651
"ENSG00000153292",3.14387878754961,-0.343018575414736,0.63546667430271,-0.53979003036017,0.589341843262902,0.863926265955651
"ENSG00000147164",1.87437530244726,-0.43762583555218,0.811425099702605,-0.53932992177907,0.589659226078259,0.863926265955651
"ENSG00000146426",1.98987353022462,0.449224337080519,0.833743870239977,0.538803765899014,0.590022264846041,0.863933771413058
"ENSG00000159399",1.67253369006758,-0.509212536846767,0.946017889634973,-0.53826945814233,0.590391033610857,0.86424896495817
"ENSG00000160789",7.68339609328931,-0.224859656222676,0.421257439184583,-0.533782042301569,0.593492339404115,0.864861072964523
"ENSG00000135837",6.90890434653628,-0.241689496299189,0.451049689672664,-0.535837850757836,0.592070620177666,0.864861072964523
"ENSG00000148429",3.43819903102437,0.341884592448954,0.64016050184612,0.534060741740568,0.593299509872991,0.864861072964523
"ENSG00000089009",3.26834541378286,0.346210137599737,0.648736540655893,0.533668316647784,0.593571033360991,0.864861072964523
"ENSG00000135108",3.73019254464311,-0.303214616333314,0.564496767842835,-0.537141456968862,0.591169906220981,0.864861072964523
"ENSG00000139977",2.45860288158102,0.407348585313348,0.761265701424713,0.535093837212149,0.592584971242128,0.864861072964523
"ENSG00000141503",4.21570719085828,-0.291457520738675,0.543502838913534,-0.536257586660083,0.59178053900978,0.864861072964523
"ENSG00000197971",27.8671290168484,0.168320443425511,0.315405500269848,0.533663627557234,0.593574278141193,0.864861072964523
"ENSG00000132017",1.65274908642922,-0.446459935110112,0.835178719298515,-0.534568140679043,0.592948518995272,0.864861072964523
"ENSG00000115977",3.59921201456472,-0.313328967001697,0.58482337324301,-0.535766833777864,0.592119706752636,0.864861072964523
"ENSG00000144136",3.1053212394644,-0.338101739790638,0.632983464190169,-0.534139924528994,0.5932447292782,0.864861072964523
"ENSG00000077232",7.76030410194018,0.224923695962511,0.420240036972402,0.535226718479663,0.592493092803012,0.864861072964523
"ENSG00000125991",5.49494244305923,0.259104218112141,0.484190834951107,0.535128299440664,0.592561142306659,0.864861072964523
"ENSG00000100138",3.0960213028553,-0.400300684090651,0.748855012943273,-0.534550316378765,0.592960847260023,0.864861072964523
"ENSG00000177463",1.90119750689766,-0.443730120075144,0.828277594884209,-0.535726334764828,0.592147700300504,0.864861072964523
"ENSG00000079691",2.59392543602875,-0.380179260600336,0.71119334287046,-0.534565268940634,0.592950505239296,0.864861072964523
"ENSG00000014123",2.26115460595004,-0.440172314869909,0.820310025840009,-0.536592630839987,0.591549035485099,0.864861072964523
"ENSG00000106780",2.73276958696005,0.377006778550656,0.705465690064772,0.534408382803197,0.593059020505572,0.864861072964523
"ENSG00000105738",4.24004342245849,-0.297502622437711,0.55826407358633,-0.532906623430972,0.594098220052537,0.865400512004083
"ENSG00000139718",2.98188159760395,0.360356932746903,0.676765058467738,0.532469766631845,0.594400676029356,0.86561712520571
"ENSG00000072121",1.91995037746429,-0.430602269651343,0.809706735148104,-0.531800281459411,0.59486432781556,0.86562061659385
"ENSG00000042493",3.44942853713605,0.312152992685492,0.586967050967115,0.531806669848289,0.594859902758012,0.86562061659385
"ENSG00000157800",2.97782328437724,-0.350460560266375,0.658906982475615,-0.531881691327114,0.594807938611644,0.86562061659385
"ENSG00000103657",4.88403498556964,0.270742686259327,0.509774034953743,0.531103327543732,0.59534717847544,0.866099383673573
"ENSG00000264747",12.9081181459536,-0.547305379755552,1.03149019533036,-0.530596783404482,0.595698225158388,0.866386207089054
"ENSG00000189159",7.25030226790347,0.255624230300123,0.482159627054245,0.530165148546052,0.59599743246101,0.866597506393462
"ENSG00000100220",3.93291374626155,-0.310074205787838,0.585477710835421,-0.529608898937231,0.596383123117209,0.866710630653043
"ENSG00000198763",36.7967243796694,-0.17749022503722,0.335048459432908,-0.529744937008915,0.596288786953406,0.866710630653043
"ENSG00000198626",2.57825417147895,-0.432992948405594,0.818172946686747,-0.529219341899573,0.596653300652247,0.866879505205716
"ENSG00000080845",3.3699959076374,-0.328824209751237,0.622180873477916,-0.528502600719866,0.597150542472277,0.867154385896033
"ENSG00000169895",3.15058058907394,-0.330734184144749,0.625572472418098,-0.528690437522489,0.597020211778213,0.867154385896033
"ENSG00000090054",4.33999157954789,0.281017901621324,0.532163296147274,0.528067049448584,0.597452799799816,0.867369588157031
"ENSG00000172432",2.61698779881688,0.349223636614959,0.661712057982218,0.527757704279803,0.597667516741454,0.867457622906518
"ENSG00000110700",3.28664815211943,0.33946879210259,0.644444303987567,0.526762033587839,0.598358851184428,0.867637912496501
"ENSG00000149115",8.46767363571046,0.224605752708247,0.426420272753995,0.526723908452224,0.598385330221355,0.867637912496501
"ENSG00000072110",7.9890651868782,-0.261064393309921,0.495146841781761,-0.527246407087025,0.598022485734393,0.867637912496501
"ENSG00000152952",8.88798076493259,-0.205041557289446,0.389465476188033,-0.526469147654187,0.598562282795099,0.867637912496501
"ENSG00000124702",3.45806373195337,0.318839810038104,0.605448477633912,0.5266175765841,0.598459183665588,0.867637912496501
"ENSG00000100731",4.0423301922904,0.292916199282448,0.556886432045288,0.525989110933532,0.59889577273327,0.867897863703554
"ENSG00000109929",2.30335532853985,0.410592922640184,0.781875226275326,0.5251386779399,0.599486790184945,0.868530784544837
"ENSG00000135387",7.63084850826904,0.231823034952625,0.441778610519068,0.524749341486325,0.59975745181012,0.86869937064342
"ENSG00000116984",3.35315392606758,-0.32231449990017,0.617046651228984,-0.522350294354908,0.601426457238747,0.869203341710825
"ENSG00000165527",3.22958590448566,0.318767451048191,0.609988376153542,0.522579549889576,0.601266874727289,0.869203341710825
"ENSG00000201724",3.82717587479459,-0.292193169187962,0.558160747554037,-0.523492865573952,0.600631314554646,0.869203341710825
"ENSG00000186260",2.7132452814149,0.415869376801092,0.795053279943439,0.523071078746669,0.600924790790706,0.869203341710825
"ENSG00000181885",3.58500919907467,-0.310657025150127,0.593669065434222,-0.523283161003018,0.600777217387968,0.869203341710825
"ENSG00000127526",2.12539415667604,-0.408009400515407,0.781228187545721,-0.522266614313027,0.601484710850054,0.869203341710825
"ENSG00000074054",4.92413041753053,-0.251536215017862,0.481637633173789,-0.52225199546876,0.601494887976088,0.869203341710825
"ENSG00000100030",8.73881274332782,0.211968811825028,0.405569686305793,0.522644613200225,0.601221588282342,0.869203341710825
"ENSG00000211578",12.1034799612031,-0.221782378958548,0.424411122006579,-0.522564955201882,0.601277033375403,0.869203341710825
"ENSG00000101935",1.80765333510448,-0.444408348880598,0.851719175082468,-0.521778024825575,0.60182489178307,0.869457054333766
"ENSG00000164305",1.8626604324257,0.430063494008702,0.825201124685587,0.521162030859522,0.602253901817525,0.869853634487601
"ENSG00000196756",2.21259536231537,0.389756128082991,0.748436409115936,0.520760512631095,0.602533614027283,0.869874443040922
"ENSG00000269893",1.81071072049283,-0.450034890508727,0.864291936621514,-0.520697777498535,0.602577322888028,0.869874443040922
"ENSG00000264966",4.60797911797296,-0.523071826245229,1.00544833527824,-0.520237398474065,0.602898122126546,0.869891447353269
"ENSG00000108821",16.194939367914,-0.246752746961902,0.474124869005982,-0.520438312968538,0.60275811234043,0.869891447353269
"ENSG00000140740",3.42193493484182,-0.332818208965721,0.640826819909731,-0.519357490394368,0.603511469454701,0.870330320960545
"ENSG00000178980",1.83799420459269,0.443082931105667,0.852944092892723,0.519474763701066,0.603429706909526,0.870330320960545
"ENSG00000083642",1.80260046882722,0.426710536410706,0.822163613201213,0.519009269638249,0.603754277110003,0.870457510916598
"ENSG00000123095",2.60274381360624,0.406192069966325,0.784326100401614,0.517886717984183,0.604537309516986,0.870694564487242
"ENSG00000186815",2.48325270314936,-0.379616212326291,0.732521922348576,-0.518231879135008,0.604296494918359,0.870694564487242
"ENSG00000135966",1.98598099614739,0.45047641038088,0.869546760322746,0.518058868063264,0.604417197186963,0.870694564487242
"ENSG00000135334",3.40518749930259,-0.327078595927027,0.631053893541801,-0.518305329028703,0.604245255407571,0.870694564487242
"ENSG00000058085",40.7434692800383,-0.164723133582441,0.318449209282453,-0.517266580606696,0.604970079717235,0.870934690356871
"ENSG00000138668",6.20540529154605,-0.252779151142407,0.488741222901702,-0.517204482244476,0.60501342344329,0.870934690356871
"ENSG00000149480",3.06971288687552,0.33773301665381,0.653717565219249,0.516634452893336,0.60541136041181,0.87127048782897
"ENSG00000105576",8.56281768865152,0.228921310749682,0.44327911683182,0.5164270141707,0.605556202286813,0.87127048782897
"ENSG00000176153",1.69738623737891,0.512181733646215,0.992739244531993,0.515927758943058,0.605904865529526,0.871549410559845
"ENSG00000111319",3.99069242408863,-0.287904785204822,0.558285333808308,-0.515694695472113,0.606067660060356,0.871552402604219
"ENSG00000118596",2.07907118714316,-0.433733700907163,0.841753003729875,-0.515274313231143,0.606361345981177,0.871552402604219
"ENSG00000115268",2.48662851327385,-0.351710741375843,0.68300371629415,-0.514947039064677,0.606590029123836,0.871552402604219
"ENSG00000221585",81.5519896597268,-0.211146948411725,0.410139888925527,-0.5148169054341,0.606680970835868,0.871552402604219
"ENSG00000106628",4.2326331413857,0.279024816317092,0.541701034398781,0.51509005632004,0.606490090934888,0.871552402604219
"ENSG00000163399",20.9796253806117,0.19838636433965,0.386197835833317,0.513691030690483,0.607468023842607,0.87197892265056
"ENSG00000207743",29.9418120182379,0.268122545938605,0.522012916151833,0.513632014922441,0.607509291918918,0.87197892265056
"ENSG00000115760",9.22550844044869,-0.221690877157635,0.431906369086064,-0.513284575142396,0.607752272199076,0.87197892265056
"ENSG00000175193",1.70943066636724,0.446778287604446,0.870313186891879,0.513353462102546,0.607704093001504,0.87197892265056
"ENSG00000087842",1.92931026445834,0.419276616082345,0.816801523002348,0.513315174219061,0.607730871146624,0.87197892265056
"ENSG00000147065",5.92442606313603,-0.241160615365434,0.470163590110559,-0.512929160058365,0.608000874807609,0.872113356730405
"ENSG00000080824",58.3379036665634,-0.165220600584938,0.322540453176807,-0.512247685391478,0.608477673448564,0.872505994496654
"ENSG00000126214",2.94103408795154,-0.369902796284022,0.722491053822367,-0.511982528125486,0.608663237629381,0.872505994496654
